-1.51369E-06,-4.20844E-06,-2.68559E-07
-3.94293E-06,-7.1107E-06,-2.02945E-06
-3.94903E-06,-5.93576E-06,-2.16678E-06
-3.35393E-06,-6.90013E-06,-1.20546E-06
-4.02838E-06,-7.95605E-06,-1.38552E-06
-3.14336E-06,-6.96727E-06,-1.66018E-06
-1.78225E-06,-4.6479E-06,-6.62242E-07
-2.72526E-06,-5.62753E-06,-4.60822E-07
-3.43938E-06,-7.97742E-06,-2.13931E-06
-1.94705E-06,-5.88083E-06,-4.36408E-07
-2.56046E-06,-6.71702E-06,-2.34684E-06
-3.11284E-06,-6.96422E-06,-2.7863E-06
-2.58793E-06,-6.94591E-06,-3.54314E-06
-1.15969E-06,-5.47494E-06,-3.37835E-06
-4.63874E-07,-3.81781E-06,-3.62554E-06
-1.84634E-06,-5.81369E-06,-5.51766E-06
-1.51369E-06,-6.62852E-06,-3.94903E-06
-1.8616E-06,-8.4535E-06,-4.75166E-06
-3.45159E-06,-8.58473E-06,-5.99985E-06
-2.00504E-06,-8.81666E-06,-5.48104E-06
-1.84329E-06,-7.38231E-06,-5.13619E-06
-1.22683E-06,-5.49325E-06,-4.79133E-06
-6.46983E-07,-5.37423E-06,-2.9633E-06
-3.74151E-06,-7.99878E-06,-2.4506E-06
-3.5523E-06,-7.80957E-06,-2.04166E-06
-3.66827E-06,-6.91234E-06,-1.02235E-06
-4.37629E-06,-6.08835E-06,7.62951E-08
-2.75883E-06,-4.08331E-06,1.51675E-06
-1.6144E-06,-2.65507E-06,1.21462E-06
-2.59403E-07,-2.35599E-06,2.67948E-06
-6.80552E-07,-3.97955E-06,3.50347E-06
-1.22377E-06,-3.01518E-06,3.39971E-06
-1.01015E-06,-2.10575E-06,2.46281E-06
-1.77005E-07,3.81476E-07,2.78935E-06
5.00496E-07,-4.45563E-07,1.96841E-06
2.08438E-06,1.06813E-06,2.04471E-06
4.60822E-06,3.51568E-06,1.28176E-06
5.17586E-06,6.21653E-06,2.79545E-06
4.73945E-06,7.44945E-06,2.94194E-06
5.28573E-06,9.54604E-06,2.18509E-06
6.06699E-06,7.88891E-06,1.06508E-06
3.49126E-06,6.33249E-06,7.32433E-07
1.78225E-06,1.92264E-06,-6.37827E-07
1.50149E-06,-4.02838E-07,-1.40688E-06
2.20645E-06,1.31228E-07,1.12917E-06
2.66117E-06,8.42298E-07,3.24102E-06
3.25322E-06,8.14832E-07,3.08537E-06
3.52178E-06,9.9794E-07,3.43023E-06
2.78019E-06,4.82185E-07,1.88907E-06
1.34279E-07,-3.122E-06,1.80056E-07
-1.74258E-06,-5.20943E-06,-2.30716E-06
-3.03044E-06,-6.81163E-06,-2.15152E-06
-2.5452E-06,-8.68238E-06,-2.12406E-06
-3.92767E-06,-7.06798E-06,-1.21157E-06
1.64797E-07,-5.25826E-06,6.98863E-07
-1.46487E-07,-4.52583E-06,9.79629E-07
-3.96735E-07,-3.93378E-06,7.23278E-07
2.34989E-07,-3.41497E-06,1.35805E-06
3.96735E-07,-3.4638E-06,-6.65293E-07
7.90417E-07,-3.5584E-06,-1.14443E-06
3.75372E-07,-2.71916E-06,-1.32753E-06
3.96735E-07,-1.91043E-06,-7.47692E-07
2.63066E-06,7.41588E-07,-4.54719E-07
1.19631E-06,1.36416E-06,-4.51667E-07
1.72122E-06,3.63775E-06,6.37827E-07
3.78424E-06,5.58785E-06,2.51164E-06
5.40169E-07,3.32036E-06,1.29702E-06
3.07012E-06,3.96429E-06,2.37736E-06
3.90021E-06,3.11284E-06,1.98367E-06
2.31022E-06,3.64996E-06,2.85649E-06
3.35698E-07,3.43633E-06,2.81682E-06
-1.41604E-06,2.67643E-06,2.09659E-06
-1.50454E-06,3.74151E-06,2.13016E-06
-3.86358E-06,1.05898E-06,1.30922E-06
-2.74968E-06,1.04372E-06,5.95102E-07
-1.53811E-06,1.58999E-06,4.69978E-07
-8.66712E-07,1.88296E-06,5.5848E-07
-8.48402E-07,8.08728E-07,2.99077E-07
-6.40879E-07,4.88289E-07,-6.07309E-07
-8.39246E-07,-1.10475E-06,-8.02625E-07
4.7303E-07,-2.58183E-06,-1.75174E-06
-3.7232E-07,-4.01312E-06,-2.51774E-06
-1.7731E-06,-7.7882E-06,-3.16167E-06
-1.25124E-06,-6.10971E-06,-2.49943E-06
-1.45266E-06,-6.99779E-06,-2.70085E-06
-2.89616E-06,-7.81872E-06,-1.81888E-06
-3.01518E-06,-7.42809E-06,-4.85237E-07
-2.67948E-06,-4.79133E-06,3.96735E-08
-2.38956E-06,-4.46479E-06,-4.3946E-07
-1.78836E-06,-4.46174E-06,-7.96521E-07
-3.02129E-06,-5.36507E-06,-2.30106E-06
-2.88396E-06,-4.86152E-06,-3.49432E-06
3.87579E-07,-5.36507E-06,-3.25322E-06
-1.65713E-06,-6.89708E-06,-2.60319E-06
-1.21157E-06,-8.61524E-06,-4.22675E-06
-1.58083E-06,-8.58473E-06,-3.3753E-06
-3.32341E-06,-8.90517E-06,-3.05486E-06
-2.5391E-06,-7.5288E-06,-2.6215E-06
-3.64691E-06,-7.47692E-06,-3.42718E-06
-1.61135E-06,-6.00595E-06,-2.05081E-06
-1.62051E-06,-5.51461E-06,-2.08743E-06
-8.9723E-07,-6.64073E-06,-2.46586E-06
7.59899E-07,-5.20027E-06,-2.33463E-06
-4.54719E-07,-3.41497E-06,-2.17288E-06
2.16678E-07,-1.04982E-06,-2.06912E-06
9.61318E-07,-1.14748E-06,-1.44045E-06
-1.44656E-06,6.86656E-07,-1.11696E-06
-1.16579E-06,-3.3875E-07,-1.95926E-06
-8.81971E-07,-6.2562E-07,-2.23697E-06
6.40879E-08,1.22072E-08,-1.76394E-06
3.66217E-07,-3.66217E-07,-1.19631E-06
6.56138E-07,1.6144E-06,-1.05287E-06
5.76791E-07,2.44755E-06,-1.5259E-08
-1.44961E-06,2.31327E-06,-3.14336E-07
-1.6846E-06,2.58793E-06,-7.4464E-07
-3.51873E-06,3.20439E-07,-1.95621E-06
-2.35294E-06,-6.10361E-09,-1.33059E-06
-1.10475E-06,1.40383E-06,-1.58694E-07
-2.74662E-07,3.76898E-06,2.82902E-06
1.94705E-06,5.01411E-06,3.91241E-06
2.60929E-06,6.97032E-06,5.03243E-06
1.42214E-06,7.6936E-06,5.01411E-06
2.59098E-06,7.45251E-06,3.66217E-06
3.85138E-06,8.65797E-06,3.6286E-06
2.62455E-06,7.62951E-06,2.10575E-06
3.77203E-06,8.31617E-06,2.81071E-06
3.54925E-06,1.01472E-05,3.87884E-06
1.88602E-06,9.41787E-06,4.01617E-06
2.3621E-06,1.17952E-05,5.36507E-06
2.92058E-06,1.69467E-05,9.41787E-06
3.8941E-06,1.88998E-05,9.1249E-06
3.04265E-06,1.93393E-05,9.19814E-06
5.73739E-06,2.07492E-05,9.67117E-06
6.20737E-06,1.88602E-05,8.38331E-06
7.75158E-06,1.5552E-05,5.44747E-06
8.18189E-06,1.41695E-05,5.53597E-06
5.98154E-06,1.13588E-05,4.08637E-06
5.37728E-06,1.05043E-05,3.53399E-06
4.44343E-06,1.03273E-05,4.04059E-06
3.28679E-06,7.00389E-06,2.46281E-06
1.70901E-06,7.54711E-06,3.16777E-06
1.56558E-06,5.32235E-06,2.47196E-07
1.63272E-06,3.36614E-06,-1.70901E-07
1.71511E-06,3.87579E-06,-1.13527E-06
1.59304E-06,3.04875E-06,-1.40383E-06
1.88602E-06,3.40581E-06,1.20546E-06
1.07729E-06,2.83207E-06,1.83108E-07
1.23293E-06,2.15152E-06,1.92874E-06
1.97147E-06,1.73953E-06,1.52285E-06
1.37026E-06,5.67636E-07,1.03151E-06
1.26955E-06,-3.90631E-07,1.40383E-06
8.57557E-07,6.16464E-07,1.95621E-06
1.94095E-06,2.63066E-06,1.6144E-06
6.01205E-07,1.70291E-06,-2.83818E-07
1.82498E-06,3.17388E-06,-5.18807E-07
1.66018E-06,4.49226E-06,9.73526E-07
2.2797E-06,7.1107E-06,1.26345E-06
3.14946E-06,8.02625E-06,2.93584E-06
3.58892E-06,9.15846E-06,5.72213E-06
4.08026E-06,1.00893E-05,4.76997E-06
3.39971E-06,1.08644E-05,5.16365E-06
2.60014E-06,9.25002E-06,3.47906E-06
2.50858E-06,7.14122E-06,3.03349E-06
5.066E-07,7.21447E-06,3.37224E-06
1.34585E-06,5.84115E-06,3.11894E-06
2.01114E-06,2.40787E-06,1.82193E-06
1.88602E-06,-2.80766E-07,2.2797E-06
1.2726E-06,-2.86564E-06,2.23392E-06
-6.2562E-07,-3.56756E-06,4.11688E-06
-7.66003E-07,-4.13825E-06,2.99687E-06
-1.29397E-06,-4.02838E-06,4.03449E-06
-1.82803E-06,-4.55329E-06,3.89715E-06
-9.70474E-07,-3.72015E-06,2.27359E-06
1.6022E-06,-1.02235E-06,4.21149E-07
3.43328E-06,1.54726E-06,1.33974E-06
2.25834E-06,2.77714E-06,1.47097E-06
1.47402E-06,6.57664E-06,2.12406E-06
3.40276E-06,1.05348E-05,3.34478E-06
3.17082E-06,9.12795E-06,2.40787E-06
3.72625E-06,8.7892E-06,1.24208E-06
4.27558E-06,1.05562E-05,1.34585E-06
5.01411E-06,1.08675E-05,8.36194E-07
5.20943E-06,9.03639E-06,8.36194E-07
4.27253E-06,1.01137E-05,2.02335E-06
3.2929E-06,1.10964E-05,3.65301E-06
2.90837E-06,1.27413E-05,5.90829E-06
3.21965E-06,1.09163E-05,5.79843E-06
4.26337E-06,1.00771E-05,5.01411E-06
3.17388E-06,8.38025E-06,5.04768E-06
3.33257E-06,7.95911E-06,3.91852E-06
5.72824E-06,6.03037E-06,2.10575E-06
6.64378E-06,8.44129E-06,3.86053E-06
6.57664E-06,9.6376E-06,3.96735E-06
5.31624E-06,9.16152E-06,3.96124E-06
5.47494E-06,8.95399E-06,4.81575E-06
2.66728E-06,5.13924E-06,4.95308E-06
2.0325E-06,3.91241E-06,4.34272E-06
1.62051E-06,1.45876E-06,2.9633E-06
5.82895E-07,1.34279E-07,1.67849E-06
1.37331E-06,7.04967E-07,3.60418E-06
2.03555E-06,5.82895E-07,3.77508E-06
-7.75158E-07,-3.99786E-07,1.93179E-06
1.81582E-06,-9.39956E-07,1.67849E-06
1.46181E-06,-1.34279E-07,-5.2491E-07
9.15541E-07,4.82185E-07,-1.58389E-06
1.37942E-06,1.91043E-06,-2.1088E-06
1.09255E-06,2.87785E-06,-2.12406E-06
2.45975E-06,3.10063E-06,-1.8555E-06
1.85245E-06,6.34775E-07,-2.21561E-06
2.93584E-06,-3.66217E-08,-2.29496E-06
1.4435E-06,-1.12612E-06,-2.26444E-06
3.7232E-07,-1.15969E-06,-1.15969E-06
1.09865E-07,-1.96231E-06,-3.32647E-07
-6.89708E-07,-4.08026E-06,-2.99992E-06
-2.83818E-07,-4.38544E-06,-2.77409E-06
1.43435E-06,-2.43534E-06,-2.01114E-06
1.20546E-06,3.96735E-08,-5.64584E-07
1.95315E-06,1.74868E-06,1.70901E-07
1.84634E-06,3.83612E-06,2.40787E-06
1.44045E-06,5.87778E-06,4.51362E-06
1.81582E-06,3.70184E-06,3.38445E-06
-7.17174E-07,-2.62455E-07,2.09049E-06
3.63165E-07,-3.25322E-06,-3.26543E-07
-1.355E-06,-7.24193E-06,-1.27565E-06
-1.41909E-06,-9.13405E-06,-1.89517E-06
-3.02129E-07,-8.35584E-06,-1.40383E-06
-5.21859E-07,-6.49424E-06,4.57771E-08
-1.16579E-06,-5.03853E-06,7.96521E-07
-2.40177E-06,-4.77913E-06,8.14832E-07
-2.51164E-06,-5.31319E-06,-5.40169E-07
-2.72526E-06,-8.81056E-06,-1.71206E-06
-3.71405E-06,-1.23934E-05,-3.1342E-06
-1.66629E-06,-1.26833E-05,-4.28168E-06
-2.09964E-06,-1.39193E-05,-3.95209E-06
-1.91653E-06,-1.58877E-05,-5.25216E-06
-2.30411E-06,-1.41238E-05,-4.77302E-06
-3.24102E-06,-1.40932E-05,-3.64996E-06
-4.2359E-06,-1.23598E-05,-3.96124E-06
-2.59403E-06,-9.51858E-06,-4.1413E-06
-2.25528E-06,-7.88891E-06,-2.121E-06
-3.26543E-06,-5.97238E-06,-2.71305E-06
-3.0518E-06,-6.68956E-06,-3.43938E-06
-2.65507E-06,-6.14328E-06,-3.35698E-06
-4.32746E-06,-6.15854E-06,-3.20745E-06
-3.68658E-06,-5.37423E-06,-2.43839E-06
-2.4445E-06,-3.70489E-06,-9.33852E-07
-1.74258E-06,-2.54826E-06,2.44144E-08
4.88289E-07,-2.1973E-07,1.03456E-06
1.74258E-06,1.67849E-06,1.75479E-06
9.24697E-07,2.06302E-06,3.1342E-06
-1.37636E-06,2.18814E-06,3.2105E-06
-1.47707E-06,2.30411E-06,2.38651E-06
-8.63661E-07,1.58389E-06,2.6978E-06
-2.40787E-06,1.05898E-06,1.944E-06
-1.09865E-07,1.14748E-06,3.0518E-07
2.01724E-06,1.81888E-06,-4.76081E-07
9.91836E-07,2.46891E-06,8.85023E-08
2.45975E-06,3.95819E-06,-1.02846E-06
2.38651E-06,4.76997E-06,-7.99573E-07
2.40482E-06,5.91745E-06,-5.9205E-07
2.61845E-06,4.87068E-06,-1.36721E-06
2.8687E-07,2.34073E-06,-2.66117E-06
-1.0956E-06,3.87579E-07,-3.68048E-06
-1.11696E-06,-1.24514E-06,-3.41802E-06
-2.48112E-06,-2.04166E-06,-4.01312E-06
-3.85138E-06,-1.42824E-06,-1.81277E-06
-3.92462E-06,-6.04257E-07,-2.61845E-06
-2.54215E-06,2.06607E-06,-1.64187E-06
-3.122E-06,3.44549E-06,-7.38537E-07
-3.44854E-07,3.77508E-06,-1.53506E-06
9.88785E-07,4.06195E-06,-1.17189E-06
4.48615E-07,3.93378E-06,-1.66934E-06
2.47501E-06,4.72114E-06,2.13626E-07
2.22782E-06,4.84016E-06,-2.74662E-07
1.58389E-06,4.86763E-06,3.60113E-07
2.50858E-06,6.86351E-06,1.27565E-06
2.89921E-06,6.61631E-06,1.9501E-06
3.53704E-06,6.38132E-06,3.5462E-06
1.87381E-06,4.63264E-06,3.50958E-06
2.02335E-06,3.26238E-06,4.12299E-06
2.14237E-06,1.00099E-06,3.0518E-06
1.96536E-06,-5.76791E-07,2.33768E-06
2.12406E-06,-1.09865E-06,1.98062E-06
1.30007E-06,-1.8555E-06,7.96521E-07
2.99077E-07,-2.08133E-06,-5.43221E-07
-2.68254E-06,-3.04875E-06,-3.08232E-07
-4.77913E-06,-4.91035E-06,-1.22072E-07
-4.29389E-06,-6.17075E-06,-2.35294E-06
-3.35698E-06,-8.39246E-06,-2.60929E-06
-2.09049E-06,-7.95605E-06,-1.00404E-06
-1.75479E-06,-8.57252E-06,-1.53506E-06
-1.76089E-06,-7.82483E-06,-1.78225E-06
-1.45266E-06,-6.04257E-06,-1.32448E-06
-1.32448E-06,-3.56756E-06,-5.18807E-07
-1.80056E-06,-1.58389E-06,1.5259E-07
-1.35195E-06,1.53506E-06,-8.63661E-07
-1.50454E-06,1.87991E-06,-1.84939E-06
-1.56863E-06,1.54116E-06,-1.62356E-06
-1.69986E-06,8.57557E-07,-3.44244E-06
-9.49111E-07,1.92264E-07,-4.01312E-06
-1.60525E-06,1.73037E-06,-2.16373E-06
-3.19829E-06,1.40993E-06,-2.56352E-06
-2.30411E-06,1.55032E-06,-2.60319E-06
-2.26444E-06,1.55032E-06,-1.7731E-06
-1.87686E-06,5.34066E-07,-1.20546E-06
-2.6215E-06,-8.4535E-07,-4.85237E-07
-2.7863E-06,-2.77714E-06,-1.19936E-06
-3.23491E-06,-3.00908E-06,-9.94888E-07
-3.86358E-06,-2.27359E-06,-3.08232E-07
-2.32242E-06,-2.61234E-06,-7.69055E-07
-4.42512E-07,2.65507E-07,4.85237E-07
-8.9723E-07,1.0071E-07,5.21859E-07
-6.80552E-07,-2.56352E-07,6.9276E-07
-1.25734E-06,-1.19326E-06,-4.21149E-07
-6.74449E-07,-2.54826E-06,-1.04677E-06
-2.91447E-06,-4.40681E-06,-2.21866E-06
-1.62356E-06,-3.91852E-06,-2.1149E-06
-5.27962E-07,-3.49737E-06,-1.45571E-06
-2.84123E-06,-3.66217E-06,1.12917E-07
-3.51568E-06,-3.73846E-06,1.79141E-06
-3.03349E-06,-1.5198E-06,3.32647E-06
-1.51369E-06,1.53506E-06,3.46685E-06
-1.46487E-06,4.29389E-06,3.34478E-06
-6.77501E-07,5.70993E-06,2.73747E-06
5.5848E-07,5.18807E-06,9.79629E-07
1.70596E-06,6.14328E-06,1.23293E-06
1.70596E-06,4.19623E-06,5.2491E-07
3.13725E-06,1.64187E-06,2.47196E-07
2.97551E-06,1.80056E-07,-5.34066E-07
2.0325E-06,-2.16373E-06,-1.03761E-06
-1.92264E-07,-4.28168E-06,-3.03044E-06
-7.4464E-07,-5.93576E-06,-3.61944E-06
-2.32242E-06,-4.50446E-06,-1.95621E-06
-3.90936E-06,-6.15549E-06,-3.68963E-06
-3.68658E-06,-7.65698E-06,-5.69467E-06
-5.23995E-06,-8.9601E-06,-5.51156E-06
-5.65194E-06,-1.11116E-05,-5.04158E-06
-5.59396E-06,-1.36599E-05,-6.43931E-06
-3.49432E-06,-1.16304E-05,-5.45357E-06
4.57771E-08,-9.10353E-06,-3.59503E-06
-1.39162E-06,-8.19715E-06,-2.41398E-06
-1.92264E-06,-5.76486E-06,-1.03151E-06
-2.80766E-06,-5.88693E-06,-7.59899E-07
-4.50752E-06,-6.82383E-06,-1.6968E-06
-4.87984E-06,-6.55222E-06,-1.93484E-06
-4.80354E-06,-7.73938E-06,-2.2797E-06
-3.83917E-06,-6.14939E-06,-2.43839E-06
-2.08133E-06,-4.36103E-06,-2.21866E-06
-2.51164E-06,-2.11795E-06,-1.8555E-06
1.8616E-07,-5.03548E-07,-7.1107E-07
-2.77714E-07,-1.32448E-06,-5.21859E-07
7.62951E-07,-4.10773E-06,-2.10269E-06
1.73953E-07,-5.60006E-06,-1.58694E-06
1.24514E-06,-6.12192E-06,-1.6907E-06
1.12612E-06,-5.5024E-06,-2.73442E-06
-3.23491E-07,-5.39864E-06,-2.45975E-06
-2.05692E-06,-7.29686E-06,-4.20233E-06
-4.62348E-06,-9.64981E-06,-5.61227E-06
-5.33761E-06,-8.85939E-06,-4.49226E-06
-6.02121E-06,-1.20851E-05,-6.00595E-06
-5.81979E-06,-1.28206E-05,-5.63973E-06
-4.98054E-06,-1.32631E-05,-4.5594E-06
-3.29595E-06,-1.16945E-05,-3.5584E-06
-3.2166E-06,-1.18715E-05,-2.6215E-06
-1.38552E-06,-1.12276E-05,-2.23087E-06
-2.74662E-07,-1.01015E-05,-1.9501E-06
1.67849E-07,-8.34668E-06,-5.88998E-07
3.90631E-07,-9.07607E-06,-1.51369E-06
-2.44144E-07,-1.11666E-05,-2.93278E-06
4.51667E-07,-9.16762E-06,-2.7924E-06
-7.47692E-07,-9.48806E-06,-3.7171E-06
-2.31022E-06,-7.65087E-06,-3.42107E-06
-2.86564E-06,-7.00694E-06,-3.91241E-06
-5.09041E-06,-8.30701E-06,-5.45663E-06
-5.88998E-06,-8.41993E-06,-5.54208E-06
-6.35386E-06,-9.75967E-06,-5.81064E-06
-6.009E-06,-9.27443E-06,-5.56344E-06
-3.71099E-06,-8.62745E-06,-4.68757E-06
-2.71916E-06,-7.42504E-06,-4.37018E-06
-6.62242E-07,-2.35599E-06,-2.03555E-06
6.10361E-07,1.43435E-07,-7.69055E-07
-2.31937E-07,2.13931E-06,-4.0589E-07
3.78424E-07,1.11696E-06,-1.42214E-06
-1.73037E-06,2.43534E-06,-1.02846E-06
-1.97757E-06,-1.52285E-06,-2.31327E-06
-3.08537E-06,-6.43931E-06,-3.72625E-06
-3.33257E-06,-8.16968E-06,-3.84222E-06
-2.56046E-06,-9.22866E-06,-4.00702E-06
-7.32433E-07,-7.79431E-06,-2.85954E-06
3.35698E-08,-6.06088E-06,-3.66522E-06
1.31838E-06,-3.22271E-06,-3.11589E-06
1.69375E-06,-2.05692E-06,-2.77714E-06
1.88602E-06,-1.18715E-06,-3.8117E-06
3.73541E-06,-1.29091E-06,-3.58587E-06
3.6286E-06,-5.5848E-07,-3.12505E-06
2.72831E-06,9.00282E-07,-3.29595E-06
2.90227E-06,2.00809E-06,-2.00198E-06
4.63569E-06,3.37224E-06,-6.22568E-07
3.11589E-06,2.52995E-06,-9.88785E-07
4.77302E-06,6.04868E-06,7.66003E-07
4.85847E-06,6.81773E-06,8.20935E-07
6.1677E-06,7.62341E-06,7.66003E-07
6.29587E-06,8.81361E-06,1.37026E-06
4.3061E-06,4.45563E-06,-1.00099E-06
3.05486E-06,2.72831E-06,-7.04967E-07
1.69986E-06,8.60609E-07,-1.51064E-06
-3.60113E-07,-4.60822E-07,-1.6022E-06
-9.52163E-07,1.6022E-06,4.24201E-07
-5.00496E-07,5.28267E-06,1.50454E-06
1.13222E-06,6.23178E-06,1.51064E-06
2.37125E-06,5.89914E-06,2.42924E-06
1.44656E-06,5.9205E-06,2.18814E-06
4.20233E-06,7.06188E-06,2.06912E-06
5.85031E-06,7.36095E-06,2.29801E-06
5.22774E-06,8.73121E-06,3.54009E-06
5.70382E-06,1.01228E-05,4.18402E-06
5.01411E-06,1.04524E-05,4.7303E-06
4.48005E-06,8.59693E-06,2.51164E-06
4.22675E-06,8.26429E-06,2.49332E-06
3.81476E-06,7.33043E-06,2.71916E-06
4.79744E-06,6.24094E-06,9.18593E-07
3.3875E-06,5.20943E-06,6.46983E-07
3.67742E-06,5.09346E-06,6.10361E-07
1.74258E-06,2.99992E-06,-2.3621E-06
2.99077E-07,1.78836E-06,-1.82193E-06
-1.04372E-06,2.1973E-07,-2.61234E-06
-2.04471E-07,2.96025E-07,-2.1149E-06
-9.6437E-07,-5.12703E-07,-2.38651E-06
-5.49325E-08,-1.55947E-06,-2.09964E-06
-3.69268E-07,-1.10475E-06,-1.6083E-06
-9.76577E-08,-9.33852E-07,-1.33669E-06
-6.16464E-07,-1.51675E-06,-1.48318E-06
2.74662E-08,-3.08232E-07,8.85023E-08
1.31228E-07,8.27039E-07,-7.26329E-07
1.30007E-06,1.05592E-06,-6.10361E-08
1.41299E-06,-1.49538E-07,-8.05676E-07
1.45266E-06,1.26955E-06,-7.87366E-07
2.24308E-06,1.69986E-06,6.10361E-09
8.08728E-07,1.97452E-06,3.57061E-07
6.56138E-07,1.92874E-06,4.76081E-07
1.01625E-06,2.00504E-06,-2.74662E-08
1.87686E-06,2.1088E-06,1.00404E-06
-5.55428E-07,-7.01915E-07,-6.53086E-07
-6.98863E-07,-2.82902E-06,-1.37026E-06
1.64797E-07,-4.59602E-06,-1.81888E-06
-2.1973E-07,-2.96025E-06,9.73526E-07
7.62951E-08,-1.29091E-06,1.97757E-06
2.01419E-06,1.57168E-06,2.44144E-06
1.97757E-06,1.98062E-06,2.83513E-06
1.74563E-06,4.95613E-06,4.03143E-06
-5.79843E-08,2.83207E-06,3.15557E-06
-1.89822E-06,-2.18204E-06,1.24514E-06
-2.13321E-06,-3.99481E-06,5.9205E-07
-7.47692E-07,-4.70588E-06,2.8687E-07
-1.78836E-06,-6.55222E-06,-8.69764E-07
-3.90631E-07,-3.93988E-06,-1.79141E-06
1.0132E-06,-1.70291E-06,-1.83413E-06
7.7821E-07,1.05898E-06,-1.28481E-06
-1.25124E-06,-1.37331E-07,-9.6437E-07
-3.33562E-06,-1.68765E-06,-1.36416E-06
-3.71099E-06,-2.83818E-06,-9.88785E-07
-3.99481E-06,-1.47097E-06,4.51667E-07
-2.98161E-06,5.88998E-07,1.02541E-06
-1.05592E-06,2.41093E-06,6.13413E-07
3.05486E-06,6.08835E-06,1.89822E-06
4.77607E-06,6.82078E-06,2.1088E-06
5.34676E-06,3.65911E-06,1.91043E-06
4.9012E-06,1.87076E-06,1.76089E-06
6.11582E-06,3.08537E-06,3.17998E-06
3.90326E-06,1.45876E-06,3.45464E-06
9.76577E-07,1.37331E-07,3.42107E-06
2.77714E-07,2.54215E-06,4.90425E-06
4.36408E-07,4.60517E-06,5.43526E-06
4.08942E-07,5.21859E-06,4.36713E-06
2.81071E-06,6.26841E-06,5.01411E-06
2.71916E-06,5.06905E-06,4.43732E-06
2.55741E-06,1.22683E-06,2.33768E-06
1.44961E-06,1.46487E-07,2.35599E-06
3.84527E-07,-1.52285E-06,2.56352E-06
7.29381E-07,3.17388E-07,3.7171E-06
1.06508E-06,2.96025E-06,4.79438E-06
-8.17884E-07,2.06302E-06,4.85847E-06
-1.62051E-06,-1.06813E-07,2.88396E-06
-2.48722E-06,-2.37736E-06,1.29091E-06
-4.60822E-06,-5.32235E-06,1.24819E-06
-5.60006E-06,-7.20226E-06,-7.62951E-07
-4.19928E-06,-8.09339E-06,-1.09255E-06
-2.18814E-06,-7.05577E-06,-6.9276E-07
-2.73747E-06,-7.90112E-06,1.40383E-07
-2.87175E-06,-1.03548E-05,8.91127E-07
-4.40986E-06,-1.15206E-05,1.00404E-06
-5.26131E-06,-1.18715E-05,1.40688E-06
-5.75265E-06,-1.16365E-05,1.42824E-06
-4.09857E-06,-1.10597E-05,-7.62951E-08
-2.99687E-06,-7.89197E-06,-3.26543E-07
-8.23987E-07,-6.36606E-06,-9.76577E-07
1.80056E-07,-3.61334E-06,-9.24697E-07
1.04372E-06,-5.09651E-07,-7.84314E-07
1.70291E-06,2.57572E-06,-1.19326E-06
3.87274E-06,5.72519E-06,-1.08339E-06
